table_name,column_name,domain,business_meaning,data_type,confidence_boost,domain_priority,validation_rules,examples,unique_key,processed_at
ACCOUNT_TRADES,OVERRIDE_TAX_LOT_HARVESTING_TYPE,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.OVERRIDE_TAX_LOT_HARVESTING_TYPE,2025-06-15T22:54:05.273984
ACCOUNT_TRADES,OVERRIDE_TAX_LOT_HARVESTING_TYPE_NAME,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.OVERRIDE_TAX_LOT_HARVESTING_TYPE_NAME,2025-06-15T22:54:05.275999
ACCOUNT_TRADES,USE_SPECIFIED_LOT,account,Account field USE_SPECIFIED_LOT in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_use_specified_lot_1,sample_use_specified_lot_2,sample_use_specified_lot_3",ACCOUNT_TRADES.USE_SPECIFIED_LOT,2025-06-15T22:54:05.275999
ACCOUNT_TRADES,TRADE_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_CODE_TYPE_ID,2025-06-15T22:54:05.278375
ACCOUNT_TRADES,TRADE_DURATION_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_DURATION_CODE_TYPE_ID,2025-06-15T22:54:05.280138
ACCOUNT_TRADES,TRADE_PRICE_TYPE,account,Account field TRADE_PRICE_TYPE in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_trade_price_type_1,sample_trade_price_type_2,sample_trade_price_type_3",ACCOUNT_TRADES.TRADE_PRICE_TYPE,2025-06-15T22:54:05.281222
ACCOUNT_TRADES,TRADE_PRICE_TYPE_NAME,account,Account name field for identification and display purposes,varchar,15,5,,"John Smith,Jane Doe,Robert Johnson",ACCOUNT_TRADES.TRADE_PRICE_TYPE_NAME,2025-06-15T22:54:05.281222
ACCOUNT_TRADES,TRADE_BASIS_OPTION_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_BASIS_OPTION_CODE_TYPE_ID,2025-06-15T22:54:05.281222
ACCOUNT_TRADES,TRADE_STATUS_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_STATUS_CODE_TYPE_ID,2025-06-15T22:54:05.281222
ACCOUNT_TRADES,TRADE_BLOCK_HOLD,account,Account field TRADE_BLOCK_HOLD in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_trade_block_hold_1,sample_trade_block_hold_2,sample_trade_block_hold_3",ACCOUNT_TRADES.TRADE_BLOCK_HOLD,2025-06-15T22:54:05.286790
ACCOUNT_TRADES,TRADED_PRICE_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADES.TRADED_PRICE_AMOUNT,2025-06-15T22:54:05.287957
ACCOUNT_TRADES,SETTLED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.SETTLED_DATE,2025-06-15T22:54:05.287957
ACCOUNT_TRADES,TRADED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.TRADED_DATE,2025-06-15T22:54:05.287957
ACCOUNT_TRADES,TAX_YEAR,account,Account field TAX_YEAR in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_tax_year_1,sample_tax_year_2,sample_tax_year_3",ACCOUNT_TRADES.TAX_YEAR,2025-06-15T22:54:05.287957
ACCOUNT_TRADES,EXECUTE_IN_SINGLE_BLOCK,account,Account field EXECUTE_IN_SINGLE_BLOCK in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_execute_in_single_block_1,sample_execute_in_single_block_2,sample_execute_in_single_block_3",ACCOUNT_TRADES.EXECUTE_IN_SINGLE_BLOCK,2025-06-15T22:54:05.294126
ACCOUNT_TRADES,STOP_PRICE_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADES.STOP_PRICE_AMOUNT,2025-06-15T22:54:05.294126
ACCOUNT_TRADES,LIMIT_PRICE_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADES.LIMIT_PRICE_AMOUNT,2025-06-15T22:54:05.294126
ACCOUNT_TRADES,UNIT_SHARES,account,Account field UNIT_SHARES in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_unit_shares_1,sample_unit_shares_2,sample_unit_shares_3",ACCOUNT_TRADES.UNIT_SHARES,2025-06-15T22:54:05.294126
ACCOUNT_TRADES,NET_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADES.NET_AMOUNT,2025-06-15T22:54:05.294126
ACCOUNT_TRADES,USE_INCOME_CASH,account,Account field USE_INCOME_CASH in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_use_income_cash_1,sample_use_income_cash_2,sample_use_income_cash_3",ACCOUNT_TRADES.USE_INCOME_CASH,2025-06-15T22:54:05.294126
ACCOUNT_TRADES,ACCRUED_INTEREST_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADES.ACCRUED_INTEREST_AMOUNT,2025-06-15T22:54:05.302924
ACCOUNT_TRADES,BROKER_IDENTITY_RECORD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.BROKER_IDENTITY_RECORD_ID,2025-06-15T22:54:05.302924
ACCOUNT_TRADES,COMMISSION_FEE,account,Account field COMMISSION_FEE in ACCOUNT_TRADES for business operations,decimal,10,5,,"100.00,250.50,500.75",ACCOUNT_TRADES.COMMISSION_FEE,2025-06-15T22:54:05.302924
ACCOUNT_TRADES,SEC_FEE,account,Account field SEC_FEE in ACCOUNT_TRADES for business operations,decimal,10,5,,"100.00,250.50,500.75",ACCOUNT_TRADES.SEC_FEE,2025-06-15T22:54:05.307234
ACCOUNT_TRADES,OTHER_FEE,account,Account field OTHER_FEE in ACCOUNT_TRADES for business operations,decimal,10,5,,"100.00,250.50,500.75",ACCOUNT_TRADES.OTHER_FEE,2025-06-15T22:54:05.308734
ACCOUNT_TRADES,REGISTRATION_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.REGISTRATION_CODE_TYPE_ID,2025-06-15T22:54:05.310244
ACCOUNT_TRADES,LOCATION_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.LOCATION_CODE_TYPE_ID,2025-06-15T22:54:05.311237
ACCOUNT_TRADES,DIVISION_IDENTITY_RECORD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.DIVISION_IDENTITY_RECORD_ID,2025-06-15T22:54:05.311237
ACCOUNT_TRADES,TRANSACTION_NARRATIVE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRANSACTION_NARRATIVE_ID,2025-06-15T22:54:05.311237
ACCOUNT_TRADES,NARRATIVE,account,Account field NARRATIVE in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_narrative_1,sample_narrative_2,sample_narrative_3",ACCOUNT_TRADES.NARRATIVE,2025-06-15T22:54:05.315904
ACCOUNT_TRADES,PROCESSING_EXCEPTION_TYPE,account,Account field PROCESSING_EXCEPTION_TYPE in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_processing_exception_type_1,sample_processing_exception_type_2,sample_processing_exception_type_3",ACCOUNT_TRADES.PROCESSING_EXCEPTION_TYPE,2025-06-15T22:54:05.315904
ACCOUNT_TRADES,PROCESSING_EXCEPTION_TYPE_NAME,account,Account name field for identification and display purposes,varchar,15,5,,"John Smith,Jane Doe,Robert Johnson",ACCOUNT_TRADES.PROCESSING_EXCEPTION_TYPE_NAME,2025-06-15T22:54:05.315904
ACCOUNT_TRADES,TRADE_PROPOSAL_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_PROPOSAL_CODE_TYPE_ID,2025-06-15T22:54:05.319999
ACCOUNT_TRADES,TRADE_PROPOSAL_SOURCE_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_PROPOSAL_SOURCE_CODE_TYPE_ID,2025-06-15T22:54:05.319999
ACCOUNT_TRADES,TRADE_PROPOSAL_STATUS_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.TRADE_PROPOSAL_STATUS_CODE_TYPE_ID,2025-06-15T22:54:05.319999
ACCOUNT_TRADES,CREATED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.CREATED_DATE,2025-06-15T22:54:05.324470
ACCOUNT_TRADES,MODIFIED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.MODIFIED_DATE,2025-06-15T22:54:05.324470
ACCOUNT_TRADES,MODIFIED_BY,account,Account field MODIFIED_BY in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_modified_by_1,sample_modified_by_2,sample_modified_by_3",ACCOUNT_TRADES.MODIFIED_BY,2025-06-15T22:54:05.327297
ACCOUNT_TRADES,ADT_LOAD_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.ADT_LOAD_DATE,2025-06-15T22:54:05.327297
ACCOUNT_TRADES,ADT_FILE_SOURCE,account,Account field ADT_FILE_SOURCE in ACCOUNT_TRADES for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.ADT_FILE_SOURCE,2025-06-15T22:54:05.327297
ACCOUNT_TRADES,ADT_HASH_KEY,account,Account field ADT_HASH_KEY in ACCOUNT_TRADES for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.ADT_HASH_KEY,2025-06-15T22:54:05.327297
ACCOUNT_TRADES,DBT_SCD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.DBT_SCD_ID,2025-06-15T22:54:05.333145
ACCOUNT_TRADES,DBT_UPDATED_AT,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADES.DBT_UPDATED_AT,2025-06-15T22:54:05.333145
ACCOUNT_TRADES,DBT_VALID_FROM,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.DBT_VALID_FROM,2025-06-15T22:54:05.333145
ACCOUNT_TRADES,DBT_VALID_TO,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADES.DBT_VALID_TO,2025-06-15T22:54:05.337095
ACCOUNT_TRADES,RECORD_SK,account,Account field RECORD_SK in ACCOUNT_TRADES for business operations,varchar,10,5,,"sample_record_sk_1,sample_record_sk_2,sample_record_sk_3",ACCOUNT_TRADES.RECORD_SK,2025-06-15T22:54:05.337095
ACCOUNT_TRADE_BLOCKS,ANB_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.ANB_ID,2025-06-15T22:54:05.338612
ACCOUNT_TRADE_BLOCKS,TRADE_BLOCK_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.TRADE_BLOCK_ID,2025-06-15T22:54:05.338612
ACCOUNT_TRADE_BLOCKS,NAME,account,Account name field for identification and display purposes,varchar,15,5,,"John Smith,Jane Doe,Robert Johnson",ACCOUNT_TRADE_BLOCKS.NAME,2025-06-15T22:54:05.338612
ACCOUNT_TRADE_BLOCKS,IS_MANUAL_PROCESS_FLAG,account,Account field IS_MANUAL_PROCESS_FLAG in ACCOUNT_TRADE_BLOCKS for business operations,boolean,10,5,,"true,false,true",ACCOUNT_TRADE_BLOCKS.IS_MANUAL_PROCESS_FLAG,2025-06-15T22:54:05.338612
ACCOUNT_TRADE_BLOCKS,TRADE_STATUS_TYPE,account,Account field TRADE_STATUS_TYPE in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_trade_status_type_1,sample_trade_status_type_2,sample_trade_status_type_3",ACCOUNT_TRADE_BLOCKS.TRADE_STATUS_TYPE,2025-06-15T22:54:05.343135
ACCOUNT_TRADE_BLOCKS,TRADE_STATUS_TYPE_NAME,account,Account name field for identification and display purposes,varchar,15,5,,"John Smith,Jane Doe,Robert Johnson",ACCOUNT_TRADE_BLOCKS.TRADE_STATUS_TYPE_NAME,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,ASSET_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.ASSET_ID,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,IS_SWEEP_FLAG,account,Account field IS_SWEEP_FLAG in ACCOUNT_TRADE_BLOCKS for business operations,boolean,10,5,,"true,false,true",ACCOUNT_TRADE_BLOCKS.IS_SWEEP_FLAG,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.TRADE_TYPE_ID,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADE_DURATION_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.TRADE_DURATION_TYPE_ID,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADE_PRICE_TYPE,account,Account field TRADE_PRICE_TYPE in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_trade_price_type_1,sample_trade_price_type_2,sample_trade_price_type_3",ACCOUNT_TRADE_BLOCKS.TRADE_PRICE_TYPE,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADE_PRICE_TYPE_NAME,account,Account name field for identification and display purposes,varchar,15,5,,"John Smith,Jane Doe,Robert Johnson",ACCOUNT_TRADE_BLOCKS.TRADE_PRICE_TYPE_NAME,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADE_BASIS_OPTION_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.TRADE_BASIS_OPTION_TYPE_ID,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.TRADED_DATE,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,SETTLED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.SETTLED_DATE,2025-06-15T22:54:05.344282
ACCOUNT_TRADE_BLOCKS,TRADED_PRICE_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADE_BLOCKS.TRADED_PRICE_AMOUNT,2025-06-15T22:54:05.357988
ACCOUNT_TRADE_BLOCKS,TOTAL_UNIT_SHARES,account,Account field TOTAL_UNIT_SHARES in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_total_unit_shares_1,sample_total_unit_shares_2,sample_total_unit_shares_3",ACCOUNT_TRADE_BLOCKS.TOTAL_UNIT_SHARES,2025-06-15T22:54:05.360136
ACCOUNT_TRADE_BLOCKS,TOTAL_NET_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADE_BLOCKS.TOTAL_NET_AMOUNT,2025-06-15T22:54:05.361261
ACCOUNT_TRADE_BLOCKS,ORIGINAL_UNIT_SHARES,account,Account field ORIGINAL_UNIT_SHARES in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_original_unit_shares_1,sample_original_unit_shares_2,sample_original_unit_shares_3",ACCOUNT_TRADE_BLOCKS.ORIGINAL_UNIT_SHARES,2025-06-15T22:54:05.361261
ACCOUNT_TRADE_BLOCKS,ACCRUED_INTEREST_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRADE_BLOCKS.ACCRUED_INTEREST_AMOUNT,2025-06-15T22:54:05.361261
ACCOUNT_TRADE_BLOCKS,BROKER_IDENTITY_RECORD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.BROKER_IDENTITY_RECORD_ID,2025-06-15T22:54:05.361261
ACCOUNT_TRADE_BLOCKS,COMMISSION_FEE,account,Account field COMMISSION_FEE in ACCOUNT_TRADE_BLOCKS for business operations,decimal,10,5,,"100.00,250.50,500.75",ACCOUNT_TRADE_BLOCKS.COMMISSION_FEE,2025-06-15T22:54:05.361261
ACCOUNT_TRADE_BLOCKS,REGISTRATION_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.REGISTRATION_TYPE_ID,2025-06-15T22:54:05.361261
ACCOUNT_TRADE_BLOCKS,LOCATION_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.LOCATION_TYPE_ID,2025-06-15T22:54:05.368559
ACCOUNT_TRADE_BLOCKS,DIVISION_IDENTITY_RECORD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.DIVISION_IDENTITY_RECORD_ID,2025-06-15T22:54:05.368559
ACCOUNT_TRADE_BLOCKS,HOLD,account,Account field HOLD in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_hold_1,sample_hold_2,sample_hold_3",ACCOUNT_TRADE_BLOCKS.HOLD,2025-06-15T22:54:05.368559
ACCOUNT_TRADE_BLOCKS,NEW_MONEY_COMMISSION_ELIGIBLE,account,Account field NEW_MONEY_COMMISSION_ELIGIBLE in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_new_money_commission_eligible_1,sample_new_money_commission_eligible_2,sample_new_money_commission_eligible_3",ACCOUNT_TRADE_BLOCKS.NEW_MONEY_COMMISSION_ELIGIBLE,2025-06-15T22:54:05.368559
ACCOUNT_TRADE_BLOCKS,CREATED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.CREATED_DATE,2025-06-15T22:54:05.374036
ACCOUNT_TRADE_BLOCKS,MODIFIED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.MODIFIED_DATE,2025-06-15T22:54:05.374745
ACCOUNT_TRADE_BLOCKS,MODIFIED_BY,account,Account field MODIFIED_BY in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_modified_by_1,sample_modified_by_2,sample_modified_by_3",ACCOUNT_TRADE_BLOCKS.MODIFIED_BY,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,ADT_HASH_KEY,account,Account field ADT_HASH_KEY in ACCOUNT_TRADE_BLOCKS for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.ADT_HASH_KEY,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,ADT_FILE_SOURCE,account,Account field ADT_FILE_SOURCE in ACCOUNT_TRADE_BLOCKS for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.ADT_FILE_SOURCE,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,ADT_LOAD_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.ADT_LOAD_DATE,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,DBT_SCD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.DBT_SCD_ID,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,DBT_UPDATED_AT,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRADE_BLOCKS.DBT_UPDATED_AT,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,DBT_VALID_FROM,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.DBT_VALID_FROM,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,DBT_VALID_TO,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRADE_BLOCKS.DBT_VALID_TO,2025-06-15T22:54:05.377222
ACCOUNT_TRADE_BLOCKS,RECORD_SK,account,Account field RECORD_SK in ACCOUNT_TRADE_BLOCKS for business operations,varchar,10,5,,"sample_record_sk_1,sample_record_sk_2,sample_record_sk_3",ACCOUNT_TRADE_BLOCKS.RECORD_SK,2025-06-15T22:54:05.377222
ACCOUNT_TRANSACTION,ANB_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRANSACTION.ANB_ID,2025-06-15T22:54:05.377222
ACCOUNT_TRANSACTION,ANB_TRANSACTION_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRANSACTION.ANB_TRANSACTION_ID,2025-06-15T22:54:05.377222
ACCOUNT_TRANSACTION,ANB_ACCOUNT_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRANSACTION.ANB_ACCOUNT_ID,2025-06-15T22:54:05.377222
ACCOUNT_TRANSACTION,ACCOUNT_NUMBER,account,Account field ACCOUNT_NUMBER in ACCOUNT_TRANSACTION for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_TRANSACTION.ACCOUNT_NUMBER,2025-06-15T22:54:05.390751
ACCOUNT_TRANSACTION,ACCOUNT_TYPE,account,Account field ACCOUNT_TYPE in ACCOUNT_TRANSACTION for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_TRANSACTION.ACCOUNT_TYPE,2025-06-15T22:54:05.391435
ACCOUNT_TRANSACTION,TRANSACTION_STATUS,account,Account field TRANSACTION_STATUS in ACCOUNT_TRANSACTION for business operations,varchar,10,5,,"sample_transaction_status_1,sample_transaction_status_2,sample_transaction_status_3",ACCOUNT_TRANSACTION.TRANSACTION_STATUS,2025-06-15T22:54:05.391435
ACCOUNT_TRANSACTION,TRANSACTION_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRANSACTION.TRANSACTION_CODE_TYPE_ID,2025-06-15T22:54:05.396354
ACCOUNT_TRANSACTION,TRANSACTION_SEQUENCE_NUMBER,account,Account field TRANSACTION_SEQUENCE_NUMBER in ACCOUNT_TRANSACTION for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_TRANSACTION.TRANSACTION_SEQUENCE_NUMBER,2025-06-15T22:54:05.396354
ACCOUNT_TRANSACTION,TRANSACTION_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRANSACTION.TRANSACTION_DATE,2025-06-15T22:54:05.399526
ACCOUNT_TRANSACTION,TRANSACTION_EFFECTIVE_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_TRANSACTION.TRANSACTION_EFFECTIVE_DATE,2025-06-15T22:54:05.400756
ACCOUNT_TRANSACTION,DEBIT_CREDIT_CODE,account,Account field DEBIT_CREDIT_CODE in ACCOUNT_TRANSACTION for business operations,varchar,10,5,,"sample_debit_credit_code_1,sample_debit_credit_code_2,sample_debit_credit_code_3",ACCOUNT_TRANSACTION.DEBIT_CREDIT_CODE,2025-06-15T22:54:05.400756
ACCOUNT_TRANSACTION,TRANSACTION_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_TRANSACTION.TRANSACTION_AMOUNT,2025-06-15T22:54:05.400756
ACCOUNT_TRANSACTION,TRANSACTION_POSTED_BY,account,Account field TRANSACTION_POSTED_BY in ACCOUNT_TRANSACTION for business operations,varchar,10,5,,"sample_transaction_posted_by_1,sample_transaction_posted_by_2,sample_transaction_posted_by_3",ACCOUNT_TRANSACTION.TRANSACTION_POSTED_BY,2025-06-15T22:54:05.400756
ACCOUNT_TRANSACTION,POSTING_SEQUENCE_NUMBER,account,Account field POSTING_SEQUENCE_NUMBER in ACCOUNT_TRANSACTION for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_TRANSACTION.POSTING_SEQUENCE_NUMBER,2025-06-15T22:54:05.400756
ACCOUNT_TRANSACTION,UNIQUE_ROW_NUMBER,account,Account field UNIQUE_ROW_NUMBER in ACCOUNT_TRANSACTION for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_TRANSACTION.UNIQUE_ROW_NUMBER,2025-06-15T22:54:05.407147
ACCOUNT_TRANSACTION,TRANSACTION_SOURCE,account,Account field TRANSACTION_SOURCE in ACCOUNT_TRANSACTION for business operations,varchar,10,5,,"sample_transaction_source_1,sample_transaction_source_2,sample_transaction_source_3",ACCOUNT_TRANSACTION.TRANSACTION_SOURCE,2025-06-15T22:54:05.408071
ACCOUNT_TRANSACTION,EFT_TRAN_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_TRANSACTION.EFT_TRAN_CODE_TYPE_ID,2025-06-15T22:54:05.409532
