,target_table,target_column,source_table,source_column,domain,confidence,confidence_level,validation_method,reasoning,candidates_found,uuid_hash,processed_at
2531,ACCOUNT_ONLINE_BANKING_USER_DETAIL,PHONE_NUMBER_INSERTING_USER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,70c342084ab4992d261121699e423814,2025-06-15T18:19:17.013844
2532,ACCOUNT_ONLINE_BANKING_USER_DETAIL,PHONE_NUMBER_UPDATE_DATE_UTC,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b35892d9f42ed3ade41f1582e621d6f8,2025-06-15T18:19:17.062316
2533,ACCOUNT_ONLINE_BANKING_USER_DETAIL,PHONE_NUMBER_UPDATING_USER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,69ab7560ce581e11e8a8863b6f8d2989,2025-06-15T18:19:17.117885
2534,ACCOUNT_ONLINE_BANKING_USER_DETAIL,PHONE_NUMBER_RECORD_DELETED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,945ddb00b0659ee82b9d37bb6d8678f0,2025-06-15T18:19:17.166006
2535,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_TYPE_CODE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6ce1b622a2a83d691514b93120dbf253,2025-06-15T18:19:17.211703
2536,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_ADDRESS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e2cb6757ffbe72f59caadd71689d56c5,2025-06-15T18:19:17.270329
2537,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_INSERT_DATE_UTC,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,266033f5140e447797ea15dfcf5e2c00,2025-06-15T18:19:17.309675
2538,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_UPDATE_DATE_UTC,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5669a2698655f2627b8ceb57c0c34697,2025-06-15T18:19:17.342958
2539,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_INSERTING_USER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3ca08603c94cd9d448383f7124732e69,2025-06-15T18:19:17.385217
2540,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_UPDATING_USER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,289ddf8f5c1d0682489bf26e857b11f6,2025-06-15T18:19:17.414210
2541,ACCOUNT_ONLINE_BANKING_USER_DETAIL,EMAIL_RECORD_DELETED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ad5a270ca327e9eada670852e83ecb5a,2025-06-15T18:19:17.453075
2542,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9615ea8274be39ba3c85d28812669515,2025-06-15T18:18:12.497199
2543,ACCOUNT_ACH_BATCH_LIMIT_REPORT,COMPANY_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0e26269c6242b24ae3c0a0f17ed331bc,2025-06-15T18:18:12.572846
2544,ACCOUNT_ACH_BATCH_LIMIT_REPORT,COMPANY_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7ee344f88193280bbdde70d5ef5fff04,2025-06-15T18:18:12.647358
2545,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ACH_COMPANY_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5a1c6fac3881b12e68f979fbc160dbe7,2025-06-15T18:18:12.723710
2546,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ACH_COMPANY_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,08a27b2af9799ec8e39146736cdf98e4,2025-06-15T18:18:12.791117
2547,ACCOUNT_ACH_BATCH_LIMIT_REPORT,MARKET_SEGMENT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,aef600a645970b41814be0392a08e3d6,2025-06-15T18:18:12.871930
2548,ACCOUNT_ACH_BATCH_LIMIT_REPORT,BUSINESS_UNIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,09c0b1e535dd120e4004ab64b2a9e595,2025-06-15T18:18:12.939618
2549,ACCOUNT_ACH_BATCH_LIMIT_REPORT,TOTAL_DAILY_TRANSACTION_CREDIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,138cc4aff94865a19ed51a83717ce075,2025-06-15T18:18:13.004790
2550,ACCOUNT_ACH_BATCH_LIMIT_REPORT,TOTAL_DAILY_TRANSACTION_DEBIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,eab3bb98bde82f11c914455f1b7af27d,2025-06-15T18:18:13.079802
2551,ACCOUNT_ACH_BATCH_LIMIT_REPORT,TOTAL_DAILY_BATCH_CREDIT_COUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7b51a79c48a0acd83516c31762a897a4,2025-06-15T18:18:13.160749
2552,ACCOUNT_ACH_BATCH_LIMIT_REPORT,TOTAL_DAILY_BATCH_COUNT_DEBIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2696f0a01087cb82dd48daf61f88f15d,2025-06-15T18:18:13.225698
2553,ACCOUNT_ACH_BATCH_LIMIT_REPORT,TOTAL_DAILY_BATCH_CREDIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,79b7c57e8ebd3803583ce426d982be84,2025-06-15T18:18:13.294751
2554,ACCOUNT_ACH_BATCH_LIMIT_REPORT,TOTAL_DAILY_BATCH_DEBIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,41a1bf49ed98ee1a1b09c4c34414a583,2025-06-15T18:18:13.372573
2555,ACCOUNT_ACH_BATCH_LIMIT_REPORT,SINGLE_BATCH_CREDIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,091260284d3f03a72f251d13ba1d0504,2025-06-15T18:18:13.454124
2556,ACCOUNT_ACH_BATCH_LIMIT_REPORT,SINGLE_BATCH_DEBIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,276d055875fcab27d1cf15c610321ab6,2025-06-15T18:18:13.530501
2557,ACCOUNT_ACH_BATCH_LIMIT_REPORT,SINGLE_BATCH_ENTRY_CREDIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a5463b8061abe6903f30c699701ebb5f,2025-06-15T18:18:13.587477
2558,ACCOUNT_ACH_BATCH_LIMIT_REPORT,SINGLE_BATCH_ENTRY_DEBIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6fc2b8aeff9cd3ddacd1a1519cb4a142,2025-06-15T18:18:13.668787
2559,ACCOUNT_ACH_BATCH_LIMIT_REPORT,SEC_CODES_CREDIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e69c8b57e00e01d46c1dffaa2a626783,2025-06-15T18:18:13.745767
2560,ACCOUNT_ACH_BATCH_LIMIT_REPORT,SEC_CODES_DEBIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,851b9afececb89a61a661a0ba5ad932f,2025-06-15T18:18:13.821324
2561,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ALLOW_MIXED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9ef311408a56fd867d6160d047c15dba,2025-06-15T18:18:13.889071
2562,ACCOUNT_ACH_BATCH_LIMIT_REPORT,OFFSET_ACCOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a39babfbc767c8dda1b4a45e85ccc0a8,2025-06-15T18:18:13.960901
2563,ACCOUNT_ACH_BATCH_LIMIT_REPORT,PROCESSING_TIME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8aefa71f5709f8b1a28bbcd1cf7c968c,2025-06-15T18:18:14.028040
2564,ACCOUNT_ACH_BATCH_LIMIT_REPORT,PROCESSING_DATE_OPTIONS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,267a1266bc84f866951e9cc36de6fe8e,2025-06-15T18:18:14.102068
2565,ACCOUNT_ACH_BATCH_LIMIT_REPORT,APPROVAL_REQUIRED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f4e5a229dcd31789b7748704177d9a11,2025-06-15T18:18:14.181673
2566,ACCOUNT_ACH_BATCH_LIMIT_REPORT,PREFUNDING_REQUIRED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3f808e1e3a887c3c9f3883fe6ffb9b62,2025-06-15T18:18:14.288960
2567,ACCOUNT_ACH_BATCH_LIMIT_REPORT,LAST_MODIFIED_BY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ef51562f3795ca899c9274b46752eb2e,2025-06-15T18:18:14.373301
2568,ACCOUNT_ACH_BATCH_LIMIT_REPORT,LAST_MODIFIED_TIME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,bae59be343660a731bdc5695f2502afd,2025-06-15T18:18:14.452318
2569,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,957be2b4a92d0d651cfbeb9d412f33a6,2025-06-15T18:18:14.522591
2570,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0a1dbb7e3359281e09c8dddf49b95f34,2025-06-15T18:18:14.591245
2571,ACCOUNT_ACH_BATCH_LIMIT_REPORT,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2e670200ab59ebb642295ca6a7b83c1d,2025-06-15T18:18:14.665694
2572,ACCOUNT_ACH_BATCH_LIMIT_REPORT,DBT_SCD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,13a1b187958dd6ef070063b3b26d4082,2025-06-15T18:18:14.743553
2573,ACCOUNT_ACH_BATCH_LIMIT_REPORT,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6cfce95aeb915022d99c64c0c145f42f,2025-06-15T18:18:14.823296
2574,ACCOUNT_ACH_BATCH_LIMIT_REPORT,DBT_VALID_FROM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8deae6df6c6f14569bb23eb7591f0c52,2025-06-15T18:18:14.891314
2575,ACCOUNT_ACH_BATCH_LIMIT_REPORT,DBT_VALID_TO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d712567061983ac25ccdac7576f70f2c,2025-06-15T18:18:14.961988
2576,ACCOUNT_ACH_BATCH_LIMIT_REPORT,RECORD_SK,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6d07cd08389a02e0a2f099a9c5ff6fa9,2025-06-15T18:18:15.047700
2577,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,11ffbc88e39375e2f96dc92c73454046,2025-06-15T18:18:15.128022
2578,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,ROW_NUM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c87906257da4b21f513b8972572a2da6,2025-06-15T18:18:15.205045
2579,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,PROCESSING_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,40a26552a53426732a1c1774f3f991de,2025-06-15T18:18:15.272480
2580,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,PAYMENT_ACH_BATCHES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,91a1a1a12d789732269943a7c1ece658,2025-06-15T18:18:15.344530
2581,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,PAYMENT_ACH_ITEMS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,33e7955f14e464874577f6dc8e29213f,2025-06-15T18:18:15.423527
2582,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,PAYMENT_TOTAL_CREDITS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,96290ba747d5a2d0d545c27da81fc19e,2025-06-15T18:18:15.495187
2583,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,PAYMENT_TOTAL_DEBITS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6cbdf2950bdd81551cd671f2f9604484,2025-06-15T18:18:15.572150
2584,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,SFT_ACH_BATCHES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,dde4a72b9b3180ece6b7f186cfb99169,2025-06-15T18:18:15.637216
2585,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,SFT_ACH_ITEMS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,60b60875b8e1916be1ec98483bbecdfe,2025-06-15T18:18:15.709932
2586,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,SFT_TOTAL_CREDITS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b305782a2eba712a2d7bbc8e36b1d49b,2025-06-15T18:18:15.785381
2587,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,SFT_TOTAL_DEBITS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6388c014fb266454cf01fa366ae4bc52,2025-06-15T18:18:15.861952
2588,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,COMBINED_ACH_BATCHES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e40623060211a2585e5fda46fb1139d1,2025-06-15T18:18:15.946104
2589,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,COMBINED_ACH_ITEMS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a35282b2ee60eb524dd31a29630d0c7d,2025-06-15T18:18:16.022647
2590,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,COMBINED_TOTAL_CREDITS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,77848dce945fddc13446197021e0209e,2025-06-15T18:18:16.101737
2591,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,COMBINED_TOTAL_DEBITS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2c9a0ea55c572c7ff48dcb9524215651,2025-06-15T18:18:16.182405
2592,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,571956232043ec9b494fb2f1abb7ae13,2025-06-15T18:18:16.262687
2593,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,75ef82240b6dd0f6ea172f7580bae2c9,2025-06-15T18:18:16.332626
2594,ACCOUNT_ACH_BATCH_PAYMENT_SUMMARY,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,540a08152404ee0cf67b2e6c0c7ccecc,2025-06-15T18:18:16.410169
2595,ACCOUNT_ACH_BATCH_PROCESS,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,91375c911d0f50fead688ea7aa0ed5f4,2025-06-15T18:18:16.491224
2596,ACCOUNT_ACH_BATCH_PROCESS,TRIGGER_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f70defde0e0b18ceb791cb21af7428cf,2025-06-15T18:18:16.570455
2597,ACCOUNT_ACH_BATCH_PROCESS,TRIGGER_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,67caa363325561bbf122e11c44622318,2025-06-15T18:18:16.648740
2598,ACCOUNT_ACH_BATCH_PROCESS,FILE_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,64fed69355072ff631954954ce377106,2025-06-15T18:18:16.727148
2599,ACCOUNT_ACH_BATCH_PROCESS,NUMBER_OF_ITEMS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d62039211172845468604d3bdfff20c1,2025-06-15T18:18:16.807852
2600,ACCOUNT_ACH_BATCH_PROCESS,CREDIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5b09c43a4e56e64d041f5f11d5f4fa16,2025-06-15T18:18:16.884374
2601,ACCOUNT_ACH_BATCH_PROCESS,DEBIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0589b52b57a58ec6610ff2ee936ad06c,2025-06-15T18:18:16.959969
2602,ACCOUNT_ACH_BATCH_PROCESS,PROCESSING_TIME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,82dc592ce4df97198fd6480ad82f8154,2025-06-15T18:18:17.035054
2603,ACCOUNT_ACH_BATCH_PROCESS,PROCESSING_EXCEPTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c96ce5c7bfa255972b3281b7b7344144,2025-06-15T18:18:17.109774
2604,ACCOUNT_ACH_BATCH_PROCESS,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6310e2b327d266c98275c7725580b6e3,2025-06-15T18:18:17.177520
2605,ACCOUNT_ACH_BATCH_PROCESS,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,99d1ea344fcddaf1cbf11394c6a6cec9,2025-06-15T18:18:17.247805
2606,ACCOUNT_ACH_BATCH_PROCESS,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,23e7557bfb57dec11a0ac1f98bd0ca8c,2025-06-15T18:18:17.324827
2607,ACCOUNT_ANALYSIS,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d7febfe51fd0d86d03fea6baf412c840,2025-06-15T18:18:17.394060
2608,ACCOUNT_ANALYSIS,ANB_SILVERLAKE_DDAAMS_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5baba7db952ffffd330ca6f4efe40de4,2025-06-15T18:18:17.471848
2609,ACCOUNT_ANALYSIS,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,155db0316fe15f9b2f3a9a0177b3e7c7,2025-06-15T18:18:17.551243
2610,ACCOUNT_ANALYSIS,ACCOUNT_GROUP_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ec0207d2ef9779027d814fe9e89d9e12,2025-06-15T18:18:17.624314
2611,ACCOUNT_ANALYSIS,ANB_OFFICER_DETAIL_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8961673a1629a3f80aa679e2bff90fe9,2025-06-15T18:18:17.697331
2612,ACCOUNT_ANALYSIS,LAST_ANALYSIS_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5251d41a8fefeeaa90485e898c372264,2025-06-15T18:18:17.773650
2613,ACCOUNT_ANALYSIS,CHARGE_LOSS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,28b3aca0f3820d2135d26850c56f20a9,2025-06-15T18:18:17.856436
2614,ACCOUNT_ANALYSIS,GROUP_NUMBER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,848d5d0fff9a447ffcc56ecfb42164a8,2025-06-15T18:18:17.928558
2615,ACCOUNT_ANALYSIS,AGGREGATE_DAYS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,af333eea95faa80097fd865f1f46b458,2025-06-15T18:18:18.003776
2616,ACCOUNT_ANALYSIS,AGGREGATE_COLLECTED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,649881fdfa558441c64dfd67d13e65c8,2025-06-15T18:18:18.078117
2617,ACCOUNT_ANALYSIS,ACCOUNT_STATUS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4e41ba07d4604728613f2c4008937ae0,2025-06-15T18:18:18.145314
2618,ACCOUNT_ANALYSIS,CHARGE_LOSS_EXPIRATION_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f0a0f8bfa8a0f1dbc41afddd4fa64622,2025-06-15T18:18:18.214299
2619,ACCOUNT_ANALYSIS,AA_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4080ad32a528ab9dcb8e3d2d72b618bf,2025-06-15T18:18:18.285269
2620,ACCOUNT_ANALYSIS,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,612127a53c0575159ca7883523f6cb4a,2025-06-15T18:18:18.364102
2621,ACCOUNT_ANALYSIS,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6e2713ce28e4643e7d4e605f8774d803,2025-06-15T18:18:18.441682
2622,ACCOUNT_ANALYSIS,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,075fe0eef65f1b5b8d6e5bd01cd2ca22,2025-06-15T18:18:18.518370
2623,ACCOUNT_ANALYSIS,DBT_SCD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8d6f6e10ca36fd0a7df21d1689e5239f,2025-06-15T18:18:18.587133
2624,ACCOUNT_ANALYSIS,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ecddea6dc5398e6dfdf9999038f538b8,2025-06-15T18:18:18.676506
2625,ACCOUNT_ANALYSIS,DBT_VALID_FROM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0d21652ad8498bd159a2716ccb157b59,2025-06-15T18:18:18.749710
2626,ACCOUNT_ANALYSIS,DBT_VALID_TO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7939fec62fd9ba2c537f778b7aff7bb7,2025-06-15T18:18:18.850889
2627,ACCOUNT_ANALYSIS,RECORD_SK,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,23d2e68148c7fb5893ed066f2e4eb961,2025-06-15T18:18:18.907778
2628,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,bb4f32330e8f8172e9299941e8c25923,2025-06-15T18:18:18.993179
2629,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_SILVERLAKE_DDALIH_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,750db4c5a18ac11cae53bb24ad425614,2025-06-15T18:18:19.074570
2630,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d471e8a9f495d76d85100bee44f7cb0a,2025-06-15T18:18:19.149489
2631,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ACCOUNT_GROUP_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5c38db2f7b77a2f1453ada0a83b1a5c3,2025-06-15T18:18:19.227667
2632,ACCOUNT_ANALYSIS_DETAILED_HISTORY,SERVICE_ITEM_NUMBER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,27854149db6def60920507c828c0a827,2025-06-15T18:18:19.303806
2633,ACCOUNT_ANALYSIS_DETAILED_HISTORY,GROUP_NUMBER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,23a71e6879dd3877e3a993d4afa22ad5,2025-06-15T18:18:19.378729
2634,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANALYSIS_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,65f6744021ddee4a5b7cb8e986bb6ce7,2025-06-15T18:18:19.454004
2635,ACCOUNT_ANALYSIS_DETAILED_HISTORY,AA_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,210fc284919525fefc9df2af499646ff,2025-06-15T18:18:19.528703
2636,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ITEM_DESCRIPTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,973b78a6515c5fa9d5904696843b8cdd,2025-06-15T18:18:19.607950
2637,ACCOUNT_ANALYSIS_DETAILED_HISTORY,ITEM_CHARGE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,70d99361b2c95b32e006b7e46dc1de1b,2025-06-15T18:18:19.683211
2638,ACCOUNT_ANALYSIS_DETAILED_HISTORY,TRANSACTION_CHARGE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e91fc7b0aeebeef2fd7849c0e6635e68,2025-06-15T18:18:19.759879
2639,ACCOUNT_ANALYSIS_DETAILED_HISTORY,NUMBER_FREE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2a311560c57a5828068f4d737bf06dc3,2025-06-15T18:18:19.833256
2640,ACCOUNT_ANALYSIS_DETAILED_HISTORY,DEBIT_CREDIT_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5539929142c36da648884848aaab82ad,2025-06-15T18:18:19.914377
2641,ACCOUNT_ANALYSIS_DETAILED_HISTORY,MINIMUM_CHARGE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2b7751bc3a3463e71461bee2fd335f50,2025-06-15T18:18:19.989213
2642,ACCOUNT_ANALYSIS_DETAILED_HISTORY,MAXIMUM_CHARGE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,744e026c12ea3e0150eb5241daebcbd4,2025-06-15T18:18:20.068440
2643,ACCOUNT_ANALYSIS_DETAILED_HISTORY,FLAT_CHARGE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e1f6dec66b68f4a0ef4a79701dbe65ff,2025-06-15T18:18:20.145250
2644,ACCOUNT_ANALYSIS_DETAILED_HISTORY,TIER_OPTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,dcdc114f6ba8fecb5d3504c0cc6c2f13,2025-06-15T18:18:20.212151
2645,ACCOUNT_ANALYSIS_DETAILED_HISTORY,NUMBE_AMT_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2ec92f8b04315b57c7c23f18226d3c8a,2025-06-15T18:18:20.282007
2646,ACCOUNT_ANALYSIS_DETAILED_HISTORY,PRINT_IF_ZERO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3fb9fec07e91a31def045c15c6d6a673,2025-06-15T18:18:20.353259
